RAMPART30_hist_b
0.9809177041053772
0.9103270828723907
0.9972251236438752
0.7883696645498276
0.9688915848731995
0.9738814532756805
0.8815540730953216
0.9699084758758545
0.8775550693273544
0.9868096172809601
0.9744079649448395
0.6618571817874909
0.9925376117229462
0.969587242603302
0.7613053262233734
0.824027281999588
0.6826336354017257
0.8585120230913162
