RAMPART30_kde_cdf_b
0.9833065271377563
0.9999929070472717
0.999929666519165
0.9966363906860352
0.9999479055404663
0.9998296499252319
0.9998806715011597
1.0
0.992879331111908
0.8367739915847778
0.9998564124107361
0.9999778270721436
0.9333271980285645
0.9999434947967529
0.9612982273101807
0.998254656791687
0.99998539686203
0.9991517066955566
0.214255690574646
0.9972202181816101
1.0
0.9999906420707703
1.0
0.9999948740005493
1.0
0.9999967813491821
0.9747691750526428
0.9977322220802307
0.9999887347221375
0.9997788071632385
0.7998218536376953
0.018815696239471436
0.9999170303344727
0.9974915981292725
0.4974234998226166
0.9999996423721313
0.8096702098846436
0.7629787921905518
0.9988610148429871
0.9987173080444336
0.9847658276557922
0.8412612080574036
0.999871015548706
0.9999967813491821
0.9918256402015686
0.9999998211860657
0.9999942183494568
0.9997128248214722
0.9997654557228088
0.8717230558395386
0.9996653199195862
0.9990767240524292
0.8994802236557007
0.9875549077987671
0.9999481439590454
1.0
0.9990655183792114
0.9936853647232056
0.860379695892334
0.9999586343765259
1.0
0.9999994039535522
0.3868088722229004
0.9994316697120667
0.9999833703041077
0.9773650765419006
0.9999315142631531
0.9998440146446228
0.4527195692062378
0.9994572401046753
0.9740714430809021
0.770578920841217
0.9999934434890747
0.9999993443489075
0.9934664964675903
0.9931230545043945
0.971659243106842
0.9998746514320374
0.9966346621513367
0.9996834993362427
0.9985065460205078
0.9657449722290039
1.0
0.9999985694885254
0.9966496229171753
0.9979400634765625
0.34821033477783203
0.4690268337726593
0.9994788765907288
0.9999948740005493
0.9968148469924927
0.9813058376312256
0.9012981653213501
0.99998939037323
0.9948003888130188
0.9999088048934937
0.9992185831069946
0.9947879910469055
0.9999791979789734
0.9999929666519165
0.999997615814209
0.8965440988540649
0.9927648305892944
0.9999995827674866
0.9974685311317444
0.9996352195739746
0.9703646898269653
0.9990838170051575
0.9999939203262329
0.8882273435592651
0.9998670816421509
0.779381275177002
0.9999488592147827
0.9952744841575623
0.9813160300254822
0.1450243890285492
0.5586287975311279
0.14403042197227478
0.015108048915863037
0.9999924302101135
0.9313353300094604
0.9999197721481323
0.9995623230934143
1.0
0.999966025352478
0.9999973773956299
0.9999996423721313
0.9999984502792358
0.9999964237213135
0.994600772857666
0.9999336004257202
1.0
0.9999861121177673
0.8330817818641663
0.880801796913147
0.9824262857437134
0.9999937415122986
0.9999998211860657
0.9999909400939941
0.9996583461761475
0.9999985098838806
0.9999995231628418
0.9998867511749268
1.0
0.7314968109130859
0.024947017431259155
0.10478469729423523
0.9999296069145203
0.9933938980102539
0.7586164474487305
1.0
1.0
0.9875878095626831
0.9097110033035278
0.09567874670028687
0.9997800588607788
0.9945598244667053
0.3082272410392761
0.9999946355819702
0.9447335004806519
0.9967758059501648
0.9999962449073792
0.996448278427124
0.999978244304657
0.06660732626914978
0.9876474142074585
0.9994237422943115
0.28000593185424805
0.4096974730491638
0.08975589275360107
0.9998501539230347
0.49450451135635376
0.999631404876709
1.0
0.9534283876419067
0.9491233825683594
1.0
0.1888308823108673
0.9997555017471313
0.9999960064888
