RAMPART30
147.0
3.0
12.0
32.0
21.0
47.0
50.0
5.0
3.0
19.0
31.0
2.0
22.0
33.0
26.0
23.0
24.0
11.0
23.0
11.0
8.0
4.0
12.0
13.0
24.0
15.0
5.0
15.0
9.0
6.0
3.0
6.0
5.0
15.0
3.0
11.0
8.0
9.0
4.0
6.0
2.0
5.0
8.0
8.0
5.0
3.0
8.0
9.0
13.0
8.0
5.0
5.0
10.0
12.0
8.0
9.0
6.0
9.0
5.0
4.0
4.0
2.0
3.0
6.0
12.0
8.0
9.0
9.0
3.0
5.0
8.0
2.0
5.0
8.0
12.0
7.0
2.0
5.0
5.0
8.0
5.0
11.0
10.0
9.0
7.0
10.0
9.0
5.0
7.0
9.0
2.0
4.0
7.0
10.0
6.0
8.0
9.0
7.0
9.0
10.0
9.0
8.0
5.0
7.0
5.0
2.0
9.0
8.0
7.0
4.0
4.0
9.0
9.0
7.0
5.0
3.0
10.0
4.0
5.0
3.0
2.0
9.0
10.0
5.0
2.0
10.0
9.0
9.0
8.0
5.0
10.0
5.0
3.0
10.0
8.0
6.0
9.0
9.0
9.0
9.0
9.0
5.0
3.0
9.0
10.0
9.0
9.0
7.0
5.0
10.0
9.0
2.0
9.0
5.0
10.0
6.0
6.0
7.0
8.0
6.0
5.0
5.0
6.0
4.0
8.0
7.0
6.0
8.0
6.0
7.0
5.0
5.0
6.0
2.0
2.0
6.0
6.0
8.0
8.0
2.0
5.0
6.0
6.0
4.0
4.0
6.0
5.0
7.0
5.0
3.0
5.0
5.0
4.0
8.0
5.0
8.0
5.0
7.0
8.0
5.0
5.0
5.0
5.0
5.0
7.0
5.0
2.0
8.0
5.0
4.0
7.0
5.0
5.0
5.0
5.0
7.0
7.0
6.0
5.0
6.0
4.0
5.0
8.0
6.0
6.0
4.0
4.0
7.0
8.0
3.0
8.0
7.0
6.0
6.0
4.0
6.0
8.0
4.0
7.0
4.0
5.0
5.0
7.0
6.0
7.0
4.0
3.0
4.0
8.0
8.0
3.0
6.0
6.0
7.0
4.0
5.0
7.0
5.0
8.0
5.0
5.0
7.0
5.0
7.0
5.0
4.0
6.0
2.0
6.0
5.0
7.0
5.0
7.0
5.0
7.0
5.0
5.0
8.0
7.0
8.0
8.0
6.0
7.0
6.0
5.0
4.0
6.0
8.0
8.0
7.0
6.0
7.0
3.0
9.0
6.0
6.0
5.0
10.0
3.0
6.0
4.0
6.0
3.0
5.0
3.0
6.0
3.0
7.0
7.0
5.0
9.0
4.0
8.0
5.0
7.0
3.0
7.0
5.0
7.0
7.0
5.0
9.0
6.0
6.0
8.0
5.0
7.0
5.0
5.0
4.0
9.0
8.0
5.0
5.0
2.0
4.0
6.0
8.0
4.0
7.0
4.0
7.0
5.0
2.0
7.0
4.0
7.0
4.0
8.0
5.0
6.0
3.0
4.0
5.0
8.0
5.0
4.0
8.0
8.0
7.0
6.0
4.0
6.0
7.0
5.0
5.0
7.0
5.0
3.0
6.0
5.0
8.0
5.0
6.0
2.0
3.0
3.0
19.0
6.0
4.0
5.0
6.0
8.0
5.0
5.0
7.0
5.0
3.0
11.0
6.0
6.0
