RAMPART30_hist_b
0.9985890984535217
0.9984507322311401
0.9376166880130767
0.9999631345272064
0.9771879553794861
0.9969494819641114
0.9999512434005737
0.997436398267746
0.9999178647994995
0.9999413967132569
0.9045000553131104
0.9021573901176453
0.9985299289226532
0.9848468840122223
0.9999398946762085
0.9020659774541855
0.9999962866306304
0.9984769105911255
0.9315642923116684
0.999288123846054
0.9999038934707641
0.9350280046463013
0.9091605961322784
0.9999411165714264
0.9983410358428955
0.9980344235897064
0.9999930322170257
0.9997551918029786
0.9996730804443359
0.9995446145534516
0.999999725818634
0.9999732613563538
0.9001046717166901
0.999976921081543
0.9250753402709961
0.9373840481042862
0.989907693862915
0.9667376399040222
0.9993059396743774
0.9999673068523407
0.9998555243015289
0.9372984647750855
0.9999040007591248
0.8976966619491578
0.9999983191490174
0.9999762058258057
0.9999903678894043
0.9997754335403443
0.987100487947464
0.9662743389606476
