RAMPART30_line_m
""
""
""
""
""
""
""
""
""
0.6536075178533792
0.653599477186799
0.6541253451257945
0.5712433617562056
0.605989758297801
0.6063461106270551
0.5470898251980543
0.6118117433041335
0.5764482688158751
0.6265336614102125
0.7205581732094288
0.6358763433992862
0.6359630085527896
0.7292152643203735
0.667863342165947
0.6123074233531952
0.6715594172477722
0.6715655446052551
0.75636605322361
0.7361939579248429
0.7360354095697403
0.7209914188599214
0.7211377840256319
0.6622666518902406
0.6469914145069197
0.6984811998205259
0.698485694010742
0.6984856999712065
0.6245732701616362
0.6634487844305113
0.6439751900034025
0.7436778302770108
0.6447040331084282
0.7035770487505942
0.7237926633097231
0.7278781504370272
0.7269615740515292
0.6464962438680232
0.7204106465913356
0.697590155992657
0.6535112068988382
0.5536273407924455
0.5543296672578435
0.5539407469506841
0.6334639512177092
0.5573244817729573
0.5582367129798513
0.6387005709286313
0.6387017153378111
0.5944972865458112
0.5614462375815492
0.5680894715711474
0.6559172190725804
0.6563046373426914
0.656304482370615
0.7324605278670788
0.6359753698110581
0.635976818203926
0.6359766811132431
0.6178752511739731
0.7146164827048779
0.8078726537525653
0.7183999595523346
0.7183987197757233
0.6460699704766739
0.6457056788087356
0.6781338890374172
0.6745756586373318
0.6745745023072232
0.7597111393988598
0.7597375859797466
0.7597531785548199
0.7834172368049621
0.7004780396819115
0.7728073194622993
0.7552950635552407
0.8193538233637809
0.8229090973734856
0.7727352544665337
0.7727115616202355
0.7727205798029899
0.7281786605715752
0.8044303640723228
0.7978542178869248
0.7265640676021576
0.7424621760845185
0.7424638926982879
0.7424632370471954
0.7476017713546753
0.7475515902042389
0.7475434720516205
0.7920866370201111
0.7920809924602509
0.8815989524126053
0.8872464835643769
0.8892150342464447
0.8891941010951996
0.8685401737689972
0.9135312795639038
0.9136059403419494
0.8697182476520539
0.8697185158729553
0.8697242915630341
0.8273612141609192
0.8055653348565102
0.7636119976639748
0.6792818635702134
0.6008966635912657
0.6009404551237821
0.6009406697005033
0.6448370944708586
0.6109463106840849
0.5855085205286741
0.5484568681567907
0.6358950804919005
0.5838827837258578
0.6396746013313532
0.7386750690639019
0.7386768750846386
0.738676892966032
0.7237849287688732
0.7576752118766308
0.6926060654222965
0.7720208786427974
0.6754431497305632
0.7663669381290674
0.7190952185541392
0.7177772168070078
0.712664783373475
0.7057768706232309
0.6330582987517118
0.633058900758624
0.6237258670502343
0.5311437969678081
0.5543395595275797
0.5151511387550272
0.49398247968638315
0.414597245270852
0.3206420786329545
0.2298656375729479
0.31013270259136333
0.2958878958248533
0.3692412428557873
0.3913170978426933
0.36531330216675995
0.3078214614186436
0.31041675549931824
0.39116229307837785
0.4902298752684146
0.5829598406795412
0.5903034488204867
0.6045482198242098
0.6310354391578585
0.7015414694789797
0.800878880219534
0.8203654464334249
0.9147706031799316
0.9147695779800415
0.9146373271942139
0.91957186460495
0.919552481174469
0.9195525467395782
0.919552606344223
0.9195527613162995
0.9035039246082306
0.8856436097994447
0.792972924746573
0.792965897358954
0.7930980289354921
0.702456914819777
0.624806740321219
0.5263761064037681
0.5263726433739067
0.43753364142030476
0.35550528205931187
0.45361056122928856
0.4467105937656015
0.35150877325795593
