RAMPART30_hist_m
0.6536075178533792
0.7205581732094288
0.7360354095697403
0.6439751900034025
0.6535112068988382
0.5614462375815492
0.7146164827048779
0.7597375859797466
0.7727205798029899
0.7475434720516205
0.8697182476520539
0.6448370944708586
0.7237849287688732
0.6330582987517118
0.31013270259136333
0.5903034488204867
0.919552481174469
0.624806740321219
0.3482523640152067
0.36637501372024417
0.8690539956092834
0.4684615121688694
0.7982487738598139
0.6898841932415962
0.4862054052762687
0.6117349349195138
0.5589644352905452
0.6526203220128082
0.8756279408931732
0.8368208710104227
0.6894032911164686
0.6991446144878865
0.6896496533416212
0.7001219518482685
0.6072612365242094
0.7869870781898498
0.7319452331401408
0.7971967533230782
0.6102991033345461
0.6828407282009721
0.9999984502792358
0.6801980563439429
0.5072150437626988
0.6814119305461646
0.7195858442690224
0.5542472826316953
0.6057582065463066
0.38609960151370615
0.7125396996736526
0.6080605871044099
0.6199968420085498
0.6600795861333608
0.8315458241384477
0.822738279402256
0.6155944831669331
0.7375802293419838
0.720552463363856
0.7080481059849262
0.7836066860705614
0.5324621239677072
0.5817013859748841
0.566808869689703
0.9384779691696167
0.46553292237222194
0.7204710617661476
