RAMPART30_hist_m
0.8223525583744049
0.8150980859994889
0.9628731727600097
0.8880242049694062
0.8905708730220795
0.5253496885299682
0.894897785782814
0.9996959090232849
0.9281482845544815
0.6895086407661438
0.8704913526773452
0.8426526665687561
0.9918809711933136
0.9504110515117645
0.7022928774356842
0.5637149095535279
0.8451096057891846
0.8032240033149719
0.8071004450321198
0.9992731392383576
0.7828964948654175
0.6456818342208862
0.7726905912160873
0.9523627877235412
0.6996223628520966
0.7729647219181061
0.8484931290149689
0.8769372850656509
0.782440009713173
0.7991659790277481
0.8961816936731338
0.8205344557762146
0.7524154096841812
0.9975637078285218
0.9430241525173187
0.983154046535492
0.7830104321241379
0.7321278780698777
0.9735196113586426
0.7997965514659882
0.8044772148132324
0.9004962742328644
0.6414479881525039
0.9932585835456849
0.9083290964365005
0.9002143919467926
0.9833621263504029
0.7959346055984498
