RAMPART30_hist_b
0.835141321644187
0.9979827880859375
0.8562510591000319
0.9673214733600617
0.8884634983725845
0.9783718526363373
0.9869743227958679
0.9843563914299012
0.9902901232242585
0.9843766748905182
0.9836392343044281
0.9775781452655792
0.8875470817089081
0.9078997567296028
0.8761118233203888
0.9575820565223694
0.9349929094314575
0.9553973078727722
0.9229699730873108
0.8671732529997825
0.786088764667511
0.9604243457317352
0.9747211933135986
0.9566366314888001
0.8435853838920593
0.8565222402103245
0.9523021936416626
0.8922809660434723
0.8960967004299164
0.9751269936561584
0.9839571714401245
0.9461604058742523
0.9763604640960694
0.9931205153465271
0.8744011729955673
0.8040029894094914
0.9734821498394013
0.9893067181110382
0.9562278747558594
0.984767210483551
0.9934831142425538
0.9620186686515808
0.9750985562801361
0.9814727067947387
0.8934763520956039
0.9971520841121674
0.9708880186080933
0.9343388766050339
0.9902904212474823
0.8876970577985048
0.872740700095892
0.9688192248344422
0.9867731988430023
0.9512926936149597
0.988002723455429
0.8381382403895259
0.9899129450321198
0.9828045070171356
0.9928014814853668
0.9895974934101105
0.9807203769683838
0.6082137629389763
0.9789529860019683
0.9745640516281128
0.9886332869529724
0.9921293914318084
0.989514285326004
0.9342116117477417
0.975525414943695
0.8868831588886679
