RAMPART30_hist_m
0.9000578075647354
0.5007387161254883
0.5732903420925141
0.8976915687322616
0.8997590214014053
0.8006642490625382
0.6334140777587891
0.6004522055387497
0.5261510610580444
0.5034890358729172
0.9985938012599945
0.7780738979578018
